877596,877597,1,1131674844,2005.11.10,cn994,Nov,10,18:07:24,cn994/cn994,Server Administrator: Instrumentation Service EventID: 1404 Memory device status is critical Memory device location: DIMM1_B Possible memory module event cause:Single bit error logging disabled,61037249,Server Administrator: Instrumentation Service EventID: <*> Memory device status is critical Memory device location: <*> Possible memory module event cause:Single bit error logging disabled,ECC
1123394,1123395,1,1131686705,2005.11.10,bn257,Nov,10,21:25:05,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123441,1123442,1,1131686706,2005.11.10,bn257,Nov,10,21:25:06,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123442,1123443,1,1131686706,2005.11.10,bn257,Nov,10,21:25:06,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123466,1123467,1,1131686707,2005.11.10,bn257,Nov,10,21:25:07,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123467,1123468,1,1131686707,2005.11.10,bn257,Nov,10,21:25:07,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123468,1123469,1,1131686707,2005.11.10,bn257,Nov,10,21:25:07,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123770,1123771,1,1131686721,2005.11.10,bn257,Nov,10,21:25:21,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123803,1123804,1,1131686722,2005.11.10,bn257,Nov,10,21:25:22,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123804,1123805,1,1131686722,2005.11.10,bn257,Nov,10,21:25:22,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123805,1123806,1,1131686722,2005.11.10,bn257,Nov,10,21:25:22,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123816,1123817,1,1131686723,2005.11.10,bn257,Nov,10,21:25:23,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1123817,1123818,1,1131686723,2005.11.10,bn257,Nov,10,21:25:23,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124179,1124180,1,1131686737,2005.11.10,bn257,Nov,10,21:25:37,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124201,1124202,1,1131686738,2005.11.10,bn257,Nov,10,21:25:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124202,1124203,1,1131686738,2005.11.10,bn257,Nov,10,21:25:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124203,1124204,1,1131686738,2005.11.10,bn257,Nov,10,21:25:38,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124213,1124214,1,1131686739,2005.11.10,bn257,Nov,10,21:25:39,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124214,1124215,1,1131686739,2005.11.10,bn257,Nov,10,21:25:39,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124513,1124514,1,1131686753,2005.11.10,bn257,Nov,10,21:25:53,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124532,1124533,1,1131686754,2005.11.10,bn257,Nov,10,21:25:54,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124533,1124534,1,1131686754,2005.11.10,bn257,Nov,10,21:25:54,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124547,1124548,1,1131686755,2005.11.10,bn257,Nov,10,21:25:55,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124548,1124549,1,1131686755,2005.11.10,bn257,Nov,10,21:25:55,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124549,1124550,1,1131686755,2005.11.10,bn257,Nov,10,21:25:55,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124921,1124922,1,1131686769,2005.11.10,bn257,Nov,10,21:26:09,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124939,1124940,1,1131686770,2005.11.10,bn257,Nov,10,21:26:10,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124940,1124941,1,1131686770,2005.11.10,bn257,Nov,10,21:26:10,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124966,1124967,1,1131686771,2005.11.10,bn257,Nov,10,21:26:11,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124967,1124968,1,1131686771,2005.11.10,bn257,Nov,10,21:26:11,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1124968,1124969,1,1131686771,2005.11.10,bn257,Nov,10,21:26:11,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125196,1125197,1,1131686786,2005.11.10,bn257,Nov,10,21:26:26,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125229,1125230,1,1131686787,2005.11.10,bn257,Nov,10,21:26:27,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125230,1125231,1,1131686787,2005.11.10,bn257,Nov,10,21:26:27,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125243,1125244,1,1131686788,2005.11.10,bn257,Nov,10,21:26:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125244,1125245,1,1131686788,2005.11.10,bn257,Nov,10,21:26:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125245,1125246,1,1131686788,2005.11.10,bn257,Nov,10,21:26:28,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125644,1125645,1,1131686803,2005.11.10,bn257,Nov,10,21:26:43,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125645,1125646,1,1131686803,2005.11.10,bn257,Nov,10,21:26:43,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125652,1125653,1,1131686804,2005.11.10,bn257,Nov,10,21:26:44,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125653,1125654,1,1131686804,2005.11.10,bn257,Nov,10,21:26:44,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125690,1125691,1,1131686805,2005.11.10,bn257,Nov,10,21:26:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125691,1125692,1,1131686805,2005.11.10,bn257,Nov,10,21:26:45,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1125989,1125990,1,1131686819,2005.11.10,bn257,Nov,10,21:26:59,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1126108,1126109,1,1131686820,2005.11.10,bn257,Nov,10,21:27:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1126109,1126110,1,1131686820,2005.11.10,bn257,Nov,10,21:27:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
1126110,1126111,1,1131686820,2005.11.10,bn257,Nov,10,21:27:00,bn257/bn257,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))",b519b344,"kernel: <*> <*> failed, return code = -<*> (Fatal error (Local Catastrophic Error))",VAPI
